"","TCF4","PTEN","MECP2","baseMean","Chr","Start","End","Strand","Length","Symbol","EntrezID","zscore","pvalue","padj"
"ENSMUSG00000024517",-3.41778244383501,-2.95590008542648,-4.26892244375496,270.621814414103,"chr18",65872820,65886579,"+",1059,"Grp",225642,2.04817028201663,0.00253294355745448,0.269671278015143
"ENSMUSG00000041460",-7.93748274681393,2.44776268486028,0.256737885856713,61.1493092942478,"chr6",119236526,119352407,"+",9478,"Cacna2d4",319734,2.04805064436266,0.00253474252304919,0.269671278015143
"ENSMUSG00000019055",-4.20849158178202,6.20895911788953,-0.224168531703461,599.968244680327,"chr4",147909753,147936767,"-",6765,"Plod1",18822,2.04798057594929,0.00253609174724534,0.269671278015143
"ENSMUSG00000042286",0.989667255719945,7.72090398664667,-1.91975429170346,334.711891277949,"chr14",31139013,31168641,"-",10288,"Stab1",192187,2.04580710288957,0.00255633011018663,0.269671278015143
"ENSMUSG00000022799",2.76334842361113,7.63601301714454,-0.227528675756242,951.038471196865,"chr16",38598340,38713274,"-",11141,"Arhgap31",12549,2.04514595647224,0.002566224420958,0.269671278015143
"ENSMUSG00000036905",-0.474848319479184,9.12942723339441,-1.02165504698554,992.744293045449,"chr4",136880129,136886187,"-",1088,"C1qb",12260,2.04496129740632,0.00256847312795139,0.269671278015143
"ENSMUSG00000028655",0.85897611226273,5.41431677170615,-4.35140099490717,529.118800542523,"chr4",122946850,122961188,"-",2250,"Mfsd2a",76574,2.04472329034215,0.00257162131774225,0.269671278015143
"ENSMUSG00000030786",1.04057407033493,8.50095094390604,1.07736325068289,139.104030866994,"chr7",128062640,128118491,"+",5024,"Itgam",16409,2.04360599941612,0.00258736226669665,0.269671278015143
"ENSMUSG00000032766",-2.69025962823005,7.19531543805204,0.732317666751851,271.564890353949,"chr6",4003904,4008445,"+",919,"Gng11",66066,2.04341440921457,0.002588261749494,0.269671278015143
"ENSMUSG00000007613",-1.34972710206645,8.54009417437176,0.724052248177345,1409.75679374778,"chr4",47353222,47414931,"+",6534,"Tgfbr1",21812,2.04264091219381,0.00259500787047451,0.269671278015143
"ENSMUSG00000037946",-5.54377779424374,4.15624369111547,-0.912320604774259,297.753186623714,"chr13",49261554,49320311,"-",6012,"Fgd3",30938,2.04234618749032,0.00259815606026537,0.269671278015143
"ENSMUSG00000041923",2.82795872375396,-3.38588005297338,-4.38863998127946,2849.40525839884,"chr18",22693181,23041653,"-",5692,"Nol4",319211,2.04044798833751,0.00261569597481448,0.269693845244282
"ENSMUSG00000031604",-2.42993042850636,7.64639291499331,0.514480734938867,2571.70832258426,"chr8",64718139,64733792,"-",6144,"Msmo1",66234,2.03820119520703,0.00264043175174278,0.270453170676864
"ENSMUSG00000052727",2.99803153784684,3.60682781142555,3.95122614801774,53707.7103179676,"chr13",99421464,99516602,"-",11852,"Map1b",17755,2.03151960114972,0.00270879244434452,0.275473170024014
"ENSMUSG00000004451",-2.32411661383835,6.26037043043977,1.96041269844244,647.626179209715,"chr1",119470305,119504794,"-",4930,"Ralb",64143,2.02936690167911,0.0027339779626715,0.275473170024014
"ENSMUSG00000040747",-1.97547910257099,8.43657536726882,0.128604972545318,174.934934927596,"chr3",106759921,106790149,"-",1742,"Cd53",12508,2.02855085549907,0.00274252304924671,0.275473170024014
"ENSMUSG00000020644",-7.01770909974065,1.09574241430761,-2.41280688691508,2496.66443383821,"chr12",25093801,25096092,"-",1270,"Id2",15902,2.02577937378525,0.00277265572295926,0.276714595838159
"ENSMUSG00000052160",-1.91838884555794,8.52687968047584,0.0607048736162648,189.014371023832,"chr12",112760655,112768986,"+",1978,"Pld4",104759,2.02187552346233,0.00282572520800539,0.278288768779386
"ENSMUSG00000056966",-0.993975142823509,7.06412738203394,2.42543865905904,1175.06910542017,"chr5",137953461,137963098,"-",4356,"Gjc3",118446,2.01755844153157,0.00287159883067234,0.278288768779386
"ENSMUSG00000032118",-4.6790941124297,4.36031992428811,-1.42906707748531,6852.62407363293,"chr9",36821939,36878924,"+",4029,"Fez1",235180,2.01466012976389,0.00290757814256803,0.278288768779386
"ENSMUSG00000044667",2.20440826892991,-3.66591989713339,-4.58948206162006,7455.82719358987,"chr3",117319139,117360876,"-",7144,"Plppr4",229791,2.01299141687513,0.00293051495390151,0.278288768779386
"ENSMUSG00000020758",-3.50982480185469,6.60092294068634,-0.348746623884053,358.622015823773,"chr11",115974709,116008412,"+",7015,"Itgb4",192897,2.01293062934763,0.00293096469530019,0.278288768779386
"ENSMUSG00000031775",-3.36047524757823,6.07447570777661,1.02397897795182,438.94288686063,"chr8",94674894,94696278,"-",2083,"Pllp",67801,2.01282200414335,0.00293096469530019,0.278288768779386
"ENSMUSG00000041607",-4.00802010143466,3.96175817462715,2.48680448677086,55569.1394138934,"chr18",82475146,82585637,"+",8403,"Mbp",17196,2.01237029097502,0.00293681133348322,0.278288768779386
"ENSMUSG00000032648",-1.13454619359807,5.65859772055785,3.65914763088237,874.005199044877,"chr19",6384399,6398459,"+",3218,"Pygm",19309,2.01154444572544,0.00294985383404545,0.278288768779386
"ENSMUSG00000063632",2.97432417570633,-4.53941791215312,2.93258109475519,4235.19766905346,"chr12",27334264,27342574,"-",8311,"Sox11",20666,2.01039583384146,0.00296379581740502,0.278288768779386
"ENSMUSG00000028412",-3.71382621040718,5.14505729281585,1.58516853391145,2300.69560378682,"chr4",53440413,53622478,"+",6945,"Slc44a1",100434,2.00995875169002,0.00296964245558806,0.278288768779386
"ENSMUSG00000074457",-3.92864760943733,5.92340816469568,0.581054127808915,1181.62140301943,"chr3",90537254,90543151,"+",1617,"S100a16",67860,2.00785293679037,0.00299752642230722,0.278288768779386
"ENSMUSG00000024378",-2.8991239107339,6.95011958984676,0.581192489777123,762.180873836777,"chr18",33199355,33213862,"-",5586,"Stard4",170459,2.00733834226607,0.00300292331909158,0.278288768779386
"ENSMUSG00000008090",-2.72074458478301,7.07708478811896,0.621901209620627,393.311585049899,"chr5",108692382,108706924,"+",2782,"Fgfrl1",116701,2.0052780855676,0.0030335057342028,0.279459472046174
"ENSMUSG00000020486",-4.13074218153982,3.95740149832296,2.32015220805547,3723.22160530568,"chr11",87568903,87590539,"+",3563,"Sept4",18952,2.00307747756496,0.00306543737351028,0.27948077998008
"ENSMUSG00000038630",2.24607813309815,-4.53399124573544,3.62476931548581,735.010022900351,"chr4",58943628,58958355,"+",2794,"Zkscan16",100041581,2.00241214034665,0.00307668090847768,0.27948077998008
"ENSMUSG00000037712",-2.02940258475415,5.10147878628296,3.26052426304685,2286.07151762163,"chr14",45458792,45530118,"-",3746,"Fermt2",218952,1.99982694669899,0.00310996177198108,0.27948077998008
"ENSMUSG00000027199",-2.53532173800305,5.35383267775962,2.495145033253,2770.01152982923,"chr2",122594467,122611303,"-",3001,"Gatm",67092,1.99845936074496,0.00312525297953681,0.27948077998008
"ENSMUSG00000010663",1.70994266591307,6.024473229384,-2.64661806090611,5920.58380361174,"chr19",10182888,10196870,"+",3456,"Fads1",76267,1.99783091636019,0.00313244884191588,0.27948077998008
"ENSMUSG00000039488",1.85409653512992,-5.24194201243231,3.28163420297979,453.200419775284,"chr9",9660891,10904775,"-",4531,"Cntn5",244682,1.99718405202909,0.00314144366988978,0.27948077998008
"ENSMUSG00000008575",3.40100173865006,-2.84365955987293,4.11963034295315,5983.75275918695,"chr4",82290173,82705750,"-",14957,"Nfib",18028,1.99460885638868,0.00317427479199461,0.280041616239206
"ENSMUSG00000031561",3.82931914334859,-0.106156278336984,6.42054410468115,3616.51169759352,"chr8",48227682,48843951,"-",10237,"Tenm3",23965,1.99301688709362,0.00319406341353723,0.280041616239206
"ENSMUSG00000001891",-3.20153592009125,6.73295943215287,-0.416089086553424,2243.00846846777,"chr11",21321138,21371201,"-",3069,"Ugp2",216558,1.99197090400324,0.00320170901731509,0.280041616239206
"ENSMUSG00000020733",0.525911703919447,7.96626756258888,-1.84729497516978,1327.5975882977,"chr11",115163341,115181181,"+",1925,"Slc9a3r1",26941,1.98983274557068,0.00322554531144592,0.280550362870958
"ENSMUSG00000034708",1.53892523957765,7.02058163006891,-1.76982926074931,1211.5206399789,"chr11",102430315,102437048,"+",3474,"Grn",14824,1.98788166514473,0.00325387901956375,0.28097071338676
"ENSMUSG00000030956",-1.51342454022943,2.89278310869662,5.91699475998397,898.494512854907,"chr7",132712082,132813886,"-",6911,"Fam53b",77938,1.9867012298944,0.00326647177872719,0.28097071338676
"ENSMUSG00000037295",-4.02851647050039,6.05101351267117,-0.234269742206961,114.559883401432,"chr4",134741554,134768024,"-",7010,"Ldlrap1",100017,1.98489168260506,0.00328895884866198,0.281350551180321
"ENSMUSG00000041112",3.30937358345131,2.82657656103175,4.16709877178828,3120.86320129706,"chr13",20090596,20606528,"+",10113,"Elmo1",140580,1.98282268842771,0.00332493816055768,0.282288113139293
"ENSMUSG00000020411",-4.32541077689782,4.94592039967156,1.02780619085131,114.944299453767,"chr11",46148155,46166508,"-",3444,"Nipal4",214112,1.98206991050042,0.00333618169552508,0.282288113139293
"ENSMUSG00000052336",0.0418522478057659,8.99728001106088,1.23183321647783,1143.42693624745,"chr9",119901616,120068283,"-",3742,"Cx3cr1",13051,1.9766482273425,0.00340993928491118,0.285098446468147
"ENSMUSG00000031616",3.33079138841823,5.68894406750717,1.24735896451744,135.585190706159,"chr8",77663031,77724464,"-",5476,"Ednra",13617,1.97590324247932,0.00342163256127725,0.285098446468147
"ENSMUSG00000026675",-3.25408515125813,6.03966149584552,0.972886652518082,692.789548660935,"chr1",169949535,169969241,"-",5104,"Hsd17b7",15490,1.97581449973593,0.00342433100966943,0.285098446468147
"ENSMUSG00000022548",-3.69563515110462,6.42160059897698,-0.141752636429372,4116.10875285778,"chr16",31296192,31314808,"-",2577,"Apod",11815,1.97434323552178,0.00344277040701602,0.285109002483151
"ENSMUSG00000020061",-2.19035378097672,5.55423868451623,2.50198885582336,87.1595628811586,"chr10",88518279,88605152,"-",4527,"Mybpc1",109272,1.97195549471179,0.00348009894310775,0.286345922147399
"ENSMUSG00000040229",-4.46035410025536,5.64064266180091,0.141707726608716,268.430410230675,"chrX",13632089,13640858,"+",2090,"Gpr34",23890,1.97120939792017,0.003494490667866,0.286345922147399
"ENSMUSG00000037031",-3.61114361913678,5.00489747265511,1.6102752139286,440.014712757098,"chr10",62185396,62231218,"-",3605,"Tspan15",70423,1.96805549064199,0.00354845963570949,0.286472544440795
"ENSMUSG00000031066",3.90481492735298,-5.98820387742253,0.32569271685035,3589.53086504682,"chrX",20703906,20720539,"+",4732,"Usp11",236733,1.96659194926061,0.00357004722284682,0.286472544440795
"ENSMUSG00000018217",-3.04497424734919,6.12264091785297,1.04739243837116,596.126648444079,"chr11",63128982,63159547,"+",2354,"Pmp22",18858,1.96587912989904,0.00357634360242864,0.286472544440795
"ENSMUSG00000008035",-1.84754812029513,6.18896540791282,2.17436910237852,1709.2454911659,"chrX",10715013,10719690,"+",2128,"Mid1ip1",68041,1.96508527847759,0.00358398920620639,0.286472544440795
"ENSMUSG00000049928",2.27993560423021,5.22921795754805,-2.69969841154471,46.42787956408,"chr11",67661502,67771153,"-",5815,"Glp2r",93896,1.96469447830502,0.00358803687879472,0.286472544440795
"ENSMUSG00000042401",-1.10820095391556,5.32270860648355,3.73721044532058,1297.76526566132,"chr19",42283037,42431783,"-",2616,"Crtac1",72832,1.95685560748489,0.00368832921070383,0.292977538170653
"ENSMUSG00000019947",4.60274327801504,-2.15249255599357,3.38819341488206,802.234130484364,"chr10",68095593,68278726,"-",4494,"Arid5b",71371,1.95210386911765,0.00375219248931868,0.295140582607214
"ENSMUSG00000039202",3.38383643843523,5.50586964493889,-1.24889261225972,4773.80591591449,"chr7",79273199,79365508,"+",10573,"Abhd2",54608,1.95117422870993,0.00376658421407694,0.295140582607214
"ENSMUSG00000057134",-4.25967991858545,3.38968766356742,2.48690842164582,1828.98680951306,"chr10",67544512,67548955,"-",4444,"Ado",211488,1.95072722645784,0.00377243085225998,0.295140582607214
"ENSMUSG00000001946",-2.24343516010704,6.28239862777545,-1.57426007877144,306.899605725784,"chr9",37528078,37538319,"+",2867,"Esam",69524,1.94376397091771,0.00388396671913649,0.301434232754186
"ENSMUSG00000046093",3.84519261393263,-1.33105480414786,-4.89880486899264,19191.9274150314,"chr4",123183227,123194701,"+",5339,"Hpcal4",170638,1.93894471668041,0.00396447042950299,0.301434232754186
"ENSMUSG00000030849",0.187487991694751,5.81012415312219,4.07268945379019,1485.7103201585,"chr7",130162451,133123350,"-",10328,"Fgfr2",14183,1.93803044625885,0.0039842590510456,0.301434232754186
"ENSMUSG00000073530",2.29809894191957,-5.09449602463273,-2.66238410852794,203.016311361606,"chr1",158711727,158980490,"-",10294,"Pappa2",23850,1.93508162523121,0.00403463008769955,0.301434232754186
"ENSMUSG00000006403",-3.48783789849779,4.1558554546069,2.4082014249704,657.346532057346,"chr1",171250421,171260637,"+",4810,"Adamts4",240913,1.93448805199582,0.00404407465707224,0.301434232754186
"ENSMUSG00000015944",2.82871010399293,-7.1819565158816,-0.0403312401464041,4052.60263138328,"chr5",134099711,134144343,"+",7560,"Gatsl2",80909,1.93431544003581,0.00404677310546431,0.301434232754186
"ENSMUSG00000093930",-2.379602627538,5.67986754341836,1.99076311065403,11688.7387416807,"chr13",119690462,119708086,"+",3233,"Hmgcs1",208715,1.9341682968521,0.00404857207105913,0.301434232754186
"ENSMUSG00000006390",-4.10844312021545,4.5091008976742,1.42216901393661,344.389215995292,"chr4",118428093,118432953,"+",2726,"Elovl1",54325,1.93214367383716,0.00408275241736,0.301434232754186
"ENSMUSG00000029168",4.7789799338476,-3.634640603409,-1.62485764456499,5440.18074686747,"chr5",30711564,30799375,"+",7376,"Dpysl5",65254,1.93190602684296,0.0040850011243535,0.301434232754186
"ENSMUSG00000041828",-2.54829752366673,-3.61199756620132,-3.87519004439999,252.380125923558,"chr11",110025634,110095978,"-",6272,"Abca8a",217258,1.93133001457271,0.00409534517652355,0.301434232754186
"ENSMUSG00000022272",3.56794163324529,4.68482694825934,1.77306602857363,1212.46324344734,"chr15",25622525,25813673,"+",10122,"Myo10",17909,1.92947277032645,0.00412637733303356,0.301434232754186
"ENSMUSG00000021242",-3.40816778288501,5.39415350752726,1.19410050816629,1699.34881554015,"chr12",84754560,84773112,"-",3261,"Npc2",67963,1.92381227211413,0.00422756914774003,0.301434232754186
"ENSMUSG00000031785",3.89973927142722,4.98367478880227,-1.10533564981059,2842.62824060414,"chr8",94974751,95014217,"+",5421,"Adgrg1",14766,1.92233577798648,0.00425230492466833,0.301434232754186
"ENSMUSG00000005716",-2.75530264330372,2.86386638485591,4.363509049459,1083.14223554042,"chr15",78191114,78206400,"-",1041,"Pvalb",19293,1.92116729178216,0.00427029458061612,0.301434232754186
"ENSMUSG00000020023",-1.85750639910906,5.13792701880272,2.98270235394443,1365.85074240735,"chr10",94311949,94590956,"+",7153,"Tmcc3",319880,1.92029312463061,0.0042842365639757,0.301434232754186
"ENSMUSG00000036256",-1.53491809103901,7.76939107683814,-0.672053188600397,453.970225253656,"chr5",77349240,77408041,"-",1209,"Igfbp7",29817,1.91995183068185,0.0042887339779627,0.301434232754186
"ENSMUSG00000005142",3.14162775592643,6.55117526818388,-0.278983148738263,1077.74678632688,"chr8",85083270,85098282,"+",8026,"Man2b1",17159,1.91907114373184,0.00430762311670785,0.301434232754186
"ENSMUSG00000022594",-2.29082744704214,4.58909686444801,3.0855093455195,7932.25307717851,"chr15",74747852,74753046,"-",4662,"Lynx1",23936,1.91784860148862,0.00432876096244661,0.301434232754186
"ENSMUSG00000066037",0.999576401475863,-7.38071523227232,1.58326219988656,3446.06363618182,"chr4",136310942,136359447,"+",22199,"Hnrnpr",74326,1.91748682931145,0.00434045423881269,0.301434232754186
"ENSMUSG00000076439",-3.41305283570803,3.77856107973336,2.77047222183715,1599.68121971202,"chr17",37010743,37023398,"-",1704,"Mog",17441,1.917204371016,0.00434360242860354,0.301434232754186
"ENSMUSG00000027605",-4.08729703431982,5.03810728870407,0.833271348024807,1035.11925135787,"chr2",155517948,155585724,"+",10163,"Acss2",60525,1.91654802648405,0.00435169777378008,0.301434232754186
"ENSMUSG00000029108",0.0565802890560559,3.8447633520555,6.05205883129961,5222.52779616357,"chr5",57717967,58133230,"+",10604,"Pcdh7",54216,1.91553319893309,0.00436833820553184,0.301434232754186
"ENSMUSG00000018474",5.43820935929743,-2.44731263767211,-2.05540017585855,16782.3588127797,"chr11",69343273,69369406,"-",8443,"Chd3",216848,1.91313136415847,0.00440881493141443,0.301434232754186
"ENSMUSG00000049721",-3.54488169238222,5.43313030733922,0.946963839141042,310.571131563141,"chr11",3983636,3999326,"+",2041,"Gal3st1",53897,1.91006249075593,0.00445603777827752,0.301434232754186
"ENSMUSG00000022055",-2.9087687276427,6.14889561770847,0.86599260142086,9159.4572888243,"chr14",68083863,68089095,"+",3380,"Nefl",18039,1.90980866985478,0.00446143467506188,0.301434232754186
"ENSMUSG00000025702",-3.93659947611517,5.06135825990766,0.922804885814456,1829.80984984643,"chr6",116338024,116409540,"+",9634,"March8",71779,1.90925165676138,0.00447717562401617,0.301434232754186
"ENSMUSG00000055430",-0.174583757256452,-1.6985404823317,8.04720697579311,8889.49011185475,"chr6",58905233,58907076,"-",1844,"Nap1l5",58243,1.90916863255021,0.00447807510681353,0.301434232754186
"ENSMUSG00000033174",-0.991045319674495,6.59487876508269,2.33089455990586,4533.8910429395,"chr6",88724412,88828360,"+",5077,"Mgll",23945,1.9084926380003,0.00448976838317972,0.301434232754186
"ENSMUSG00000001300",2.86187770315374,-3.2613506434068,3.79211972091186,1891.12374704253,"chr8",8617434,8661242,"-",6855,"Efnb2",13642,1.90820962528801,0.00449381605576793,0.301434232754186
"ENSMUSG00000031790",1.44285815805872,6.10623301648353,-2.35510890102999,999.199431933714,"chr8",95352268,95375080,"+",5397,"Mmp15",17388,1.90606419324651,0.00452844614346748,0.301434232754186
"ENSMUSG00000032440",-0.010327166442411,8.82685355646321,1.0582349217326,514.06468104095,"chr9",116087698,116175363,"-",4785,"Tgfbr2",21813,1.90437362872504,0.00455947829997749,0.301434232754186
"ENSMUSG00000033685",2.4446232679996,5.07050571339243,-2.37947475902588,758.912681646738,"chr7",100493337,100502020,"+",6989,"Ucp2",22228,1.90421737768499,0.00456442545536317,0.301434232754186
